Name,Run,Session,Trial,AngleValue,Rt1,Resp1,Acc,PreviousTrialR,PreviousTrialCoh,Resp2,PreviousTrialConf
7,1,3,106,1.6,0.450521,0,1.0,1.0,1.6,6,7
7,1,3,107,-1.6,0.990999,0,-1.0,1.0,1.6,2,6
7,1,3,108,-0.2,0.728651,0,-1.0,-1.0,-1.6,1,2
7,1,3,109,-1.6,0.598609,1,1.0,-1.0,-0.2,3,1
7,1,3,110,0.8,0.532913,0,1.0,1.0,-1.6,5,3
7,2,3,1,-0.2,0.822993,1,1.0,0.0,-100.0,2,-100
7,2,3,2,0.8,0.491792,0,1.0,1.0,-0.2,4,2
7,2,3,3,-0.8,0.476455,1,1.0,1.0,0.8,3,4
7,2,3,4,-0.8,0.456052,1,1.0,1.0,-0.8,3,3
7,2,3,5,-0.8,0.428033,1,1.0,1.0,-0.8,3,3
7,2,3,6,0.2,1.097449,1,-1.0,1.0,-0.8,1,3
7,2,3,7,0.2,0.519438,1,-1.0,-1.0,0.2,1,1
7,2,3,8,1.6,0.437664,0,1.0,-1.0,0.2,6,1
7,2,3,9,1.6,0.468444,0,1.0,1.0,1.6,6,6
7,2,3,10,0.8,0.529994,0,1.0,1.0,1.6,7,6
7,2,3,11,0.2,0.636053,0,1.0,1.0,0.8,3,7
7,2,3,12,0.8,0.486102,0,1.0,1.0,0.2,4,3
7,2,3,13,-0.2,0.716222,0,-1.0,1.0,0.8,2,4
7,2,3,14,-0.2,0.584365,1,1.0,-1.0,-0.2,2,2
7,2,3,15,-0.8,0.857181,1,1.0,1.0,-0.2,1,2
7,2,3,16,0.8,0.566044,0,1.0,1.0,-0.8,3,1
7,2,3,17,0.2,0.541225,1,-1.0,1.0,0.8,2,3
7,2,3,18,-1.6,0.461326,1,1.0,-1.0,0.2,5,2
7,2,3,19,0.2,0.636202,1,-1.0,1.0,-1.6,2,5
7,2,3,20,1.6,0.605627,0,1.0,-1.0,0.2,4,2
7,2,3,21,-0.2,1.042477,0,-1.0,1.0,1.6,1,4
7,2,3,22,0.2,0.657227,1,-1.0,-1.0,-0.2,1,1
7,2,3,23,0.2,0.555947,1,-1.0,-1.0,0.2,1,1
7,2,3,24,-1.6,0.523442,1,1.0,-1.0,0.2,4,1
7,2,3,25,-0.8,0.481044,1,1.0,1.0,-1.6,3,4
7,2,3,26,0.8,0.659927,0,1.0,1.0,-0.8,3,3
7,2,3,27,0.8,0.732679,0,1.0,1.0,0.8,3,3
7,2,3,28,1.6,0.458671,0,1.0,1.0,0.8,4,3
7,2,3,29,-0.8,0.549403,1,1.0,1.0,1.6,3,4
7,2,3,30,0.8,0.652899,0,1.0,1.0,-0.8,3,3
7,2,3,32,0.8,0.472006,0,1.0,0.0,0.8,4,3
7,2,3,33,-0.2,0.530519,0,-1.0,1.0,0.8,2,4
7,2,3,34,-0.2,0.76937,0,-1.0,-1.0,-0.2,1,2
7,2,3,35,1.6,0.550941,0,1.0,-1.0,-0.2,6,1
7,2,3,36,0.2,0.49851,0,1.0,1.0,1.6,4,6
7,2,3,37,-1.6,0.481774,1,1.0,1.0,0.2,3,4
7,2,3,38,-0.8,0.575114,1,1.0,1.0,-1.6,3,3
7,2,3,39,-0.8,0.562808,1,1.0,1.0,-0.8,3,3
7,2,3,40,0.2,0.526241,0,1.0,1.0,-0.8,3,3
7,2,3,41,-1.6,0.475511,1,1.0,1.0,0.2,4,3
7,2,3,42,-0.2,0.982178,0,-1.0,1.0,-1.6,2,4
7,2,3,43,0.2,0.453793,0,1.0,-1.0,-0.2,3,2
7,2,3,44,0.2,0.992227,0,1.0,1.0,0.2,1,3
7,2,3,45,-0.8,0.520584,1,1.0,1.0,0.2,3,1
7,2,3,46,-1.6,0.417304,1,1.0,1.0,-0.8,5,3
7,2,3,47,-0.8,1.030088,1,1.0,1.0,-1.6,2,5
7,2,3,48,-0.2,0.794899,1,1.0,1.0,-0.8,1,2
7,2,3,49,1.6,0.513163,0,1.0,1.0,-0.2,4,1
7,2,3,50,0.2,0.500731,0,1.0,1.0,1.6,3,4
7,2,3,51,-0.8,0.440686,1,1.0,1.0,0.2,2,3
7,2,3,52,0.8,0.502727,0,1.0,1.0,-0.8,2,2
7,2,3,53,-0.2,1.11282,1,1.0,1.0,0.8,2,2
7,2,3,54,0.2,0.840356,0,1.0,1.0,-0.2,2,2
7,2,3,55,-0.8,0.695929,1,1.0,1.0,0.2,3,2
7,2,3,56,-0.2,1.103341,1,1.0,1.0,-0.8,2,3
7,2,3,57,1.6,0.450085,0,1.0,1.0,-0.2,6,2
7,2,3,58,0.2,0.731025,0,1.0,1.0,1.6,3,6
7,2,3,59,0.8,0.600315,0,1.0,1.0,0.2,6,3
7,2,3,60,-0.2,0.656568,1,1.0,1.0,0.8,1,6
7,2,3,61,-0.2,0.472409,1,1.0,1.0,-0.2,2,1
7,2,3,62,0.8,0.457543,0,1.0,1.0,-0.2,5,2
7,2,3,63,1.6,0.421453,0,1.0,1.0,0.8,7,5
7,2,3,65,-0.8,0.575751,1,1.0,0.0,-0.2,3,2
7,2,3,66,0.2,0.551776,0,1.0,1.0,-0.8,4,3
7,2,3,67,0.8,0.501846,0,1.0,1.0,0.2,4,4
7,2,3,68,-0.2,0.547399,1,1.0,1.0,0.8,3,4
7,2,3,69,-0.8,0.557464,1,1.0,1.0,-0.2,2,3
7,2,3,70,-0.2,0.577822,0,-1.0,1.0,-0.8,1,2
7,2,3,71,-1.6,0.721858,1,1.0,-1.0,-0.2,3,1
7,2,3,72,-0.2,0.624012,1,1.0,1.0,-1.6,3,3
7,2,3,73,0.2,0.821897,1,-1.0,1.0,-0.2,1,3
7,2,3,74,-0.2,0.780673,1,1.0,-1.0,0.2,1,1
7,2,3,75,0.8,0.526326,0,1.0,1.0,-0.2,3,1
7,2,3,76,-0.8,0.489576,1,1.0,1.0,0.8,3,3
7,2,3,77,0.2,0.569087,1,-1.0,1.0,-0.8,2,3
7,2,3,78,1.6,0.52328,0,1.0,-1.0,0.2,4,2
7,2,3,79,0.2,0.957151,1,-1.0,1.0,1.6,2,4
7,2,3,80,-0.8,0.491961,1,1.0,-1.0,0.2,2,2
7,2,3,81,0.2,1.077538,1,-1.0,1.0,-0.8,2,2
7,2,3,82,-0.2,0.588432,1,1.0,-1.0,0.2,1,2
7,2,3,83,-0.2,0.589303,1,1.0,1.0,-0.2,1,1
7,2,3,84,-0.2,0.553349,1,1.0,1.0,-0.2,1,1
7,2,3,85,1.6,0.46069,0,1.0,1.0,-0.2,4,1
7,2,3,86,-1.6,0.499614,1,1.0,1.0,1.6,5,4
7,2,3,87,0.2,0.924172,1,-1.0,1.0,-1.6,1,5
7,2,3,88,-0.2,0.780291,1,1.0,-1.0,0.2,2,1
7,2,3,89,-0.8,0.513828,1,1.0,1.0,-0.2,2,2
7,2,3,90,-0.2,0.759844,1,1.0,1.0,-0.8,2,2
7,2,3,91,-0.8,0.582153,1,1.0,1.0,-0.2,2,2
7,2,3,92,0.8,0.80954,1,-1.0,1.0,-0.8,1,2
7,2,3,93,-1.6,0.462292,1,1.0,-1.0,0.8,3,1
7,2,3,94,0.2,0.808293,1,-1.0,1.0,-1.6,1,3
7,2,3,95,0.2,0.507191,1,-1.0,-1.0,0.2,1,1
7,2,3,96,-1.6,0.463423,1,1.0,-1.0,0.2,3,1
7,2,3,97,0.8,0.537394,0,1.0,1.0,-1.6,4,3
7,2,3,98,0.8,0.446257,0,1.0,1.0,0.8,5,4
7,2,3,99,0.8,0.778302,0,1.0,1.0,0.8,5,5
7,2,3,100,1.6,0.627946,0,1.0,1.0,0.8,7,5
7,2,3,101,0.2,0.599884,0,1.0,1.0,1.6,3,7
7,2,3,102,1.6,0.419302,0,1.0,1.0,0.2,4,3
7,2,3,103,0.8,0.397184,0,1.0,1.0,1.6,6,4
7,2,3,104,-1.6,0.520731,1,1.0,1.0,0.8,4,6
7,2,3,105,-1.6,0.440137,1,1.0,1.0,-1.6,4,4
7,2,3,106,0.8,0.477007,0,1.0,1.0,-1.6,3,4
7,2,3,107,-0.2,0.480434,1,1.0,1.0,0.8,3,3
7,2,3,108,-0.8,0.397271,1,1.0,1.0,-0.2,3,3
7,2,3,109,-1.6,0.428254,1,1.0,1.0,-0.8,3,3
7,2,3,110,-0.8,0.424942,1,1.0,1.0,-1.6,3,3
8,1,1,1,0.2,0.66082,0,1.0,0.0,-100.0,5,-100
8,1,1,2,-1.6,0.422444,1,1.0,1.0,0.2,7,5
8,1,1,3,-1.6,0.422653,1,1.0,1.0,-1.6,6,7
8,1,1,4,0.8,0.477287,0,1.0,1.0,-1.6,9,6
8,1,1,5,-1.6,0.485945,1,1.0,1.0,0.8,9,9
8,1,1,6,1.6,0.403625,0,1.0,1.0,-1.6,7,9
8,1,1,7,0.2,0.6795,0,1.0,1.0,1.6,6,7
8,1,1,8,-0.2,0.550858,1,1.0,1.0,0.2,3,6
8,1,1,9,0.8,0.610565,0,1.0,1.0,-0.2,5,3
8,1,1,10,1.6,0.500124,0,1.0,1.0,0.8,6,5
8,1,1,11,-0.2,0.618282,0,-1.0,1.0,1.6,8,6
8,1,1,12,0.8,0.450892,0,1.0,-1.0,-0.2,9,8
8,1,1,14,0.8,0.558952,0,1.0,0.0,0.2,6,4
8,1,1,15,0.2,0.603783,1,-1.0,1.0,0.8,3,6
8,1,1,16,-0.2,0.629946,1,1.0,-1.0,0.2,8,3
8,1,1,17,0.8,0.427993,0,1.0,1.0,-0.2,9,8
8,1,1,18,-0.8,0.474517,1,1.0,1.0,0.8,4,9
8,1,1,19,0.8,0.487861,0,1.0,1.0,-0.8,9,4
8,1,1,20,1.6,0.541913,0,1.0,1.0,0.8,7,9
8,1,1,21,-0.8,0.49988,1,1.0,1.0,1.6,4,7
8,1,1,22,0.8,1.004093,0,1.0,1.0,-0.8,6,4
8,1,1,23,0.8,0.554283,0,1.0,1.0,0.8,8,6
8,1,1,24,-0.2,0.896931,1,1.0,1.0,0.8,3,8
8,1,1,25,-0.2,0.573706,0,-1.0,1.0,-0.2,7,3
8,1,1,26,1.6,0.377325,0,1.0,-1.0,-0.2,7,7
8,1,1,27,1.6,0.395997,0,1.0,1.0,1.6,7,7
8,1,1,28,0.8,0.541541,0,1.0,1.0,1.6,7,7
8,1,1,29,-0.2,0.74466,0,-1.0,1.0,0.8,7,7
8,1,1,30,-1.6,0.580851,1,1.0,-1.0,-0.2,3,7
8,1,1,31,0.2,0.493738,0,1.0,1.0,-1.6,7,3
8,1,1,32,0.2,0.675967,0,1.0,1.0,0.2,7,7
8,1,1,33,-0.2,0.579365,0,-1.0,1.0,0.2,6,7
8,1,1,34,0.8,0.638932,0,1.0,-1.0,-0.2,6,6
8,1,1,35,0.2,0.614907,0,1.0,1.0,0.8,7,6
8,1,1,36,0.2,0.843146,0,1.0,1.0,0.2,7,7
8,1,1,37,-0.8,0.497082,0,-1.0,1.0,0.2,6,7
8,1,1,38,-1.6,0.43697,1,1.0,-1.0,-0.8,3,6
8,1,1,39,-0.8,0.554567,1,1.0,1.0,-1.6,3,3
8,1,1,40,-0.8,0.411293,1,1.0,1.0,-0.8,4,3
8,1,1,41,-0.2,0.496219,0,-1.0,1.0,-0.8,6,4
8,1,1,42,0.8,0.498192,0,1.0,-1.0,-0.2,7,6
8,1,1,43,-0.8,0.410217,1,1.0,1.0,0.8,7,7
8,1,1,44,-1.6,0.617685,1,1.0,1.0,-0.8,2,7
8,1,1,45,0.2,0.464799,0,1.0,1.0,-1.6,7,2
8,1,1,46,0.2,0.474178,0,1.0,1.0,0.2,5,7
8,1,1,47,-0.8,0.608347,1,1.0,1.0,0.2,3,5
8,1,1,48,0.2,0.552896,1,-1.0,1.0,-0.8,4,3
8,1,1,49,0.8,0.434118,0,1.0,-1.0,0.2,6,4
8,1,1,50,0.8,0.527133,0,1.0,1.0,0.8,5,6
8,1,1,51,-0.8,0.659245,0,-1.0,1.0,0.8,6,5
8,1,1,52,-0.8,0.414618,1,1.0,-1.0,-0.8,5,6
8,1,1,53,-0.8,0.516703,1,1.0,1.0,-0.8,8,5
8,1,1,54,-0.2,0.472798,1,1.0,1.0,-0.8,4,8
8,1,1,55,-0.2,0.438237,0,-1.0,1.0,-0.2,6,4
8,1,1,56,-0.8,0.47986,1,1.0,-1.0,-0.2,4,6
8,1,1,57,1.6,0.470006,0,1.0,1.0,-0.8,6,4
8,1,1,58,-0.2,0.562543,1,1.0,1.0,1.6,2,6
8,1,1,59,-0.2,0.600072,1,1.0,1.0,-0.2,2,2
8,1,1,60,0.2,0.554161,0,1.0,1.0,-0.2,6,2
8,1,1,61,-1.6,0.470959,1,1.0,1.0,0.2,4,6
8,1,1,62,-0.8,0.677794,0,-1.0,1.0,-1.6,2,4
8,1,1,63,0.8,0.493128,0,1.0,-1.0,-0.8,8,2
8,1,1,64,0.2,0.622485,0,1.0,1.0,0.8,5,8
8,1,1,65,-0.8,0.578719,0,-1.0,1.0,0.2,6,5
8,1,1,66,0.8,0.473472,0,1.0,-1.0,-0.8,7,6
8,1,1,67,-0.2,0.610836,0,-1.0,1.0,0.8,9,7
8,1,1,68,0.2,0.467634,0,1.0,-1.0,-0.2,9,9
8,1,1,69,0.2,0.373164,0,1.0,1.0,0.2,6,9
8,1,1,70,-0.8,0.560565,1,1.0,1.0,0.2,5,6
8,1,1,71,-1.6,0.610045,1,1.0,1.0,-0.8,8,5
8,1,1,72,-0.2,0.452383,0,-1.0,1.0,-1.6,8,8
8,1,1,73,-1.6,0.461588,1,1.0,-1.0,-0.2,5,8
8,1,1,74,-0.2,0.481145,0,-1.0,1.0,-1.6,5,5
8,1,1,75,0.2,0.427262,0,1.0,-1.0,-0.2,6,5
8,1,1,76,0.2,0.779966,0,1.0,1.0,0.2,3,6
8,1,1,77,-1.6,0.632032,0,-1.0,1.0,0.2,4,3
8,1,1,78,0.8,0.408209,0,1.0,-1.0,-1.6,6,4
8,1,1,79,-0.8,0.645824,1,1.0,1.0,0.8,3,6
8,1,1,80,0.2,0.667005,0,1.0,1.0,-0.8,6,3
8,1,1,81,0.2,0.509216,1,-1.0,1.0,0.2,4,6
8,1,1,82,0.8,0.41139,0,1.0,-1.0,0.2,6,4
8,1,1,83,-1.6,0.467472,1,1.0,1.0,0.8,4,6
8,1,1,84,0.8,0.486391,0,1.0,1.0,-1.6,6,4
8,1,1,85,-0.2,0.707137,1,1.0,1.0,0.8,3,6
8,1,1,86,-0.2,0.563825,1,1.0,1.0,-0.2,4,3
8,1,1,87,-0.2,0.43454,0,-1.0,1.0,-0.2,6,4
8,1,1,88,0.2,0.52531,0,1.0,-1.0,-0.2,6,6
8,1,1,89,-0.8,0.532811,1,1.0,1.0,0.2,4,6
8,1,1,90,-0.2,0.526413,0,-1.0,1.0,-0.8,6,4
8,1,1,91,-0.2,0.554991,0,-1.0,-1.0,-0.2,7,6
8,1,1,92,0.2,0.550417,0,1.0,-1.0,-0.2,7,7
8,1,1,93,0.8,0.467958,0,1.0,1.0,0.2,7,7
8,1,1,95,1.6,0.417565,0,1.0,0.0,1.6,7,2
8,1,1,96,-0.2,0.467678,0,-1.0,1.0,1.6,7,7
8,1,1,97,-0.8,0.683205,1,1.0,-1.0,-0.2,4,7
8,1,1,98,1.6,0.430552,0,1.0,1.0,-0.8,7,4
8,1,1,99,-0.8,0.615477,0,-1.0,1.0,1.6,6,7
8,1,1,100,0.2,0.448829,0,1.0,-1.0,-0.8,7,6
8,1,1,102,-1.6,0.388358,1,1.0,0.0,1.6,6,7
8,1,1,103,-0.8,0.446018,1,1.0,1.0,-1.6,4,6
8,1,1,104,-0.2,0.406098,0,-1.0,1.0,-0.8,7,4
8,1,1,105,0.2,0.398142,0,1.0,-1.0,-0.2,7,7
8,1,1,106,1.6,0.442992,0,1.0,1.0,0.2,7,7
8,1,1,107,-0.8,0.623475,1,1.0,1.0,1.6,5,7
8,1,1,108,1.6,0.481769,0,1.0,1.0,-0.8,6,5
8,1,1,109,-0.2,0.685674,0,-1.0,1.0,1.6,4,6
8,1,1,110,0.8,0.429266,0,1.0,-1.0,-0.2,9,4
8,2,1,1,0.2,0.614042,0,1.0,0.0,-100.0,5,-100
8,2,1,2,0.8,0.418519,0,1.0,1.0,0.2,6,5
8,2,1,3,0.2,0.36884,0,1.0,1.0,0.8,6,6
8,2,1,4,-0.2,0.422148,1,1.0,1.0,0.2,4,6
8,2,1,5,0.2,0.486876,0,1.0,1.0,-0.2,9,4
8,2,1,6,-0.8,0.452446,1,1.0,1.0,0.2,4,9
8,2,1,7,0.2,0.609224,0,1.0,1.0,-0.8,5,4
8,2,1,8,-0.2,0.61461,0,-1.0,1.0,0.2,5,5
8,2,1,9,-1.6,0.440491,1,1.0,-1.0,-0.2,5,5
8,2,1,10,-0.2,0.467426,0,-1.0,1.0,-1.6,5,5
8,2,1,11,-0.2,0.460215,0,-1.0,-1.0,-0.2,5,5
8,2,1,12,-1.6,0.413737,1,1.0,-1.0,-0.2,5,5
8,2,1,13,-0.8,0.453295,0,-1.0,1.0,-1.6,5,5
8,2,1,14,0.8,0.399746,0,1.0,-1.0,-0.8,5,5
8,2,1,15,0.2,0.380498,0,1.0,1.0,0.8,5,5
8,2,1,16,0.8,0.408101,0,1.0,1.0,0.2,6,5
8,2,1,17,-0.8,0.312932,0,-1.0,1.0,0.8,5,6
8,2,1,19,-0.8,0.517104,0,-1.0,0.0,0.8,6,5
8,2,1,20,1.6,0.414942,0,1.0,-1.0,-0.8,9,6
8,2,1,21,-0.2,0.492695,0,-1.0,1.0,1.6,9,9
8,2,1,22,-0.8,0.49635,1,1.0,-1.0,-0.2,6,9
8,2,1,23,0.8,0.408715,0,1.0,1.0,-0.8,9,6
8,2,1,24,-0.2,0.53188,0,-1.0,1.0,0.8,9,9
8,2,1,25,-0.2,0.482757,0,-1.0,-1.0,-0.2,9,9
8,2,1,26,0.2,0.430517,0,1.0,-1.0,-0.2,9,9
8,2,1,27,0.8,1.223684,0,1.0,1.0,0.2,9,9
8,2,1,28,-0.2,0.726516,0,-1.0,1.0,0.8,7,9
8,2,1,29,-1.6,0.48854,1,1.0,-1.0,-0.2,6,7
8,2,1,30,-0.8,0.593464,0,-1.0,1.0,-1.6,7,6
8,2,1,31,0.2,0.445905,0,1.0,-1.0,-0.8,7,7
8,2,1,32,1.6,0.431209,0,1.0,1.0,0.2,7,7
8,2,1,33,0.2,0.88576,0,1.0,1.0,1.6,7,7
8,2,1,34,1.6,0.3791,0,1.0,1.0,0.2,7,7
8,2,1,35,0.2,0.568,0,1.0,1.0,1.6,8,7
8,2,1,36,1.6,0.673538,0,1.0,1.0,0.2,7,8
8,2,1,37,0.2,0.424036,0,1.0,1.0,1.6,7,7
8,2,1,38,-0.8,0.774795,0,-1.0,1.0,0.2,7,7
8,2,1,39,-0.2,0.401773,0,-1.0,-1.0,-0.8,7,7
8,2,1,40,0.2,0.618309,0,1.0,-1.0,-0.2,7,7
8,2,1,41,0.8,0.372653,0,1.0,1.0,0.2,7,7
8,2,1,42,0.2,0.533992,0,1.0,1.0,0.8,7,7
8,2,1,43,1.6,0.352503,0,1.0,1.0,0.2,7,7
8,2,1,44,-1.6,0.548106,1,1.0,1.0,1.6,7,7
8,2,1,45,-0.2,0.471768,0,-1.0,1.0,-1.6,7,7
8,2,1,46,-0.2,0.494952,0,-1.0,-1.0,-0.2,7,7
8,2,1,47,-1.6,0.441163,1,1.0,-1.0,-0.2,5,7
8,2,1,48,-0.8,0.542679,0,-1.0,1.0,-1.6,5,5
8,2,1,49,-0.8,0.446758,0,-1.0,-1.0,-0.8,7,5
8,2,1,50,0.2,0.494842,0,1.0,-1.0,-0.8,6,7
8,2,1,51,-0.2,0.574336,1,1.0,1.0,0.2,4,6
8,2,1,52,0.2,0.455772,0,1.0,1.0,-0.2,7,4
8,2,1,53,-0.2,0.436462,0,-1.0,1.0,0.2,7,7
8,2,1,54,-0.8,0.370089,0,-1.0,-1.0,-0.2,6,7
8,2,1,55,0.2,0.367266,0,1.0,-1.0,-0.8,7,6
8,2,1,56,-1.6,0.90487,1,1.0,1.0,0.2,4,7
8,2,1,57,0.2,0.475559,0,1.0,1.0,-1.6,7,4
8,2,1,58,1.6,0.376696,0,1.0,1.0,0.2,6,7
8,2,1,59,-0.2,0.630424,0,-1.0,1.0,1.6,6,6
8,2,1,60,-0.2,0.597171,1,1.0,-1.0,-0.2,3,6
8,2,1,61,1.6,1.238753,0,1.0,1.0,-0.2,9,3
8,2,1,62,-0.8,0.438915,1,1.0,1.0,1.6,4,9
8,2,1,63,0.8,0.495021,0,1.0,1.0,-0.8,8,4
8,2,1,64,-0.8,0.49061,1,1.0,1.0,0.8,4,8
8,2,1,65,0.8,0.408282,0,1.0,1.0,-0.8,9,4
8,2,1,66,-0.8,0.624013,1,1.0,1.0,0.8,4,9
8,2,1,67,0.8,0.411222,0,1.0,1.0,-0.8,9,4
8,2,1,68,0.8,0.617933,0,1.0,1.0,0.8,9,9
8,2,1,69,-0.8,0.492715,1,1.0,1.0,0.8,4,9
8,2,1,70,1.6,0.426894,0,1.0,1.0,-0.8,9,4
8,2,1,71,-0.8,0.42548,1,1.0,1.0,1.6,3,9
8,2,1,72,0.2,0.415096,0,1.0,1.0,-0.8,9,3
8,2,1,73,0.8,0.579982,0,1.0,1.0,0.2,9,9
8,2,1,74,-0.2,0.695177,0,-1.0,1.0,0.8,7,9
8,2,1,75,1.6,0.416971,0,1.0,-1.0,-0.2,6,7
8,2,1,76,-1.6,0.469372,1,1.0,1.0,1.6,3,6
8,2,1,77,-0.8,0.558072,1,1.0,1.0,-1.6,3,3
8,2,1,78,0.8,0.431892,0,1.0,1.0,-0.8,9,3
8,2,1,79,-1.6,0.707063,1,1.0,1.0,0.8,1,9
8,2,1,80,0.2,0.575191,0,1.0,1.0,-1.6,8,1
8,2,1,81,0.8,0.552047,0,1.0,1.0,0.2,9,8
8,2,1,82,-1.6,0.478035,1,1.0,1.0,0.8,5,9
8,2,1,83,-0.2,0.482792,0,-1.0,1.0,-1.6,7,5
8,2,1,84,-0.2,0.805667,0,-1.0,-1.0,-0.2,5,7
8,2,1,85,0.2,0.769781,0,1.0,-1.0,-0.2,3,5
8,2,1,86,-0.2,0.94114,0,-1.0,1.0,0.2,5,3
8,2,1,87,0.8,0.55524,0,1.0,-1.0,-0.2,5,5
8,2,1,88,-0.8,0.79209,1,1.0,1.0,0.8,7,5
8,2,1,89,0.8,0.434709,0,1.0,1.0,-0.8,7,7
8,2,1,90,1.6,0.474925,0,1.0,1.0,0.8,6,7
8,2,1,91,-0.8,0.534995,1,1.0,1.0,1.6,8,6
8,2,1,92,-1.6,0.643884,0,-1.0,1.0,-0.8,3,8
8,2,1,93,-0.2,0.662597,1,1.0,-1.0,-1.6,6,3
8,2,1,94,-1.6,0.590632,1,1.0,1.0,-0.2,4,6
8,2,1,95,0.8,0.417952,0,1.0,1.0,-1.6,6,4
8,2,1,96,1.6,0.487637,0,1.0,1.0,0.8,7,6
8,2,1,97,0.2,0.697754,0,1.0,1.0,1.6,7,7
8,2,1,99,0.2,0.508037,0,1.0,0.0,-0.8,6,3
8,2,1,100,1.6,0.469451,0,1.0,1.0,0.2,7,6
8,2,1,101,0.8,0.527413,0,1.0,1.0,1.6,7,7
8,2,1,102,0.2,1.11913,0,1.0,1.0,0.8,3,7
8,2,1,103,0.2,0.625764,0,1.0,1.0,0.2,6,3
8,2,1,104,0.8,0.47314,0,1.0,1.0,0.2,5,6
8,2,1,105,-0.2,0.502829,0,-1.0,1.0,0.8,5,5
8,2,1,106,-1.6,0.481358,1,1.0,-1.0,-0.2,7,5
8,2,1,107,-0.8,0.485455,0,-1.0,1.0,-1.6,6,7
8,2,1,108,-0.2,0.5298,0,-1.0,-1.0,-0.8,6,6
8,2,1,109,-0.2,0.636567,0,-1.0,-1.0,-0.2,3,6
8,2,1,110,0.8,0.497871,0,1.0,-1.0,-0.2,5,3
8,3,1,1,0.2,0.50805,0,1.0,0.0,-100.0,5,-100
8,3,1,2,-0.2,0.596023,1,1.0,1.0,0.2,2,5
8,3,1,3,-0.2,0.720917,1,1.0,1.0,-0.2,3,2
8,3,1,4,-0.2,0.677638,0,-1.0,1.0,-0.2,3,3
8,3,1,5,-0.2,0.53718,0,-1.0,-1.0,-0.2,4,3
8,3,1,6,-1.6,0.482028,1,1.0,-1.0,-0.2,6,4
8,3,1,7,-0.2,0.582792,0,-1.0,1.0,-1.6,5,6
8,3,1,8,-1.6,0.579997,1,1.0,-1.0,-0.2,3,5
8,3,1,9,-1.6,0.45682,1,1.0,1.0,-1.6,3,3
8,3,1,10,0.2,0.56427,0,1.0,1.0,-1.6,5,3
8,3,1,11,0.2,0.626404,0,1.0,1.0,0.2,3,5
8,3,1,12,0.8,0.443306,0,1.0,1.0,0.2,6,3
8,3,1,13,-0.8,0.684469,1,1.0,1.0,0.8,3,6
8,3,1,14,0.8,0.506771,0,1.0,1.0,-0.8,5,3
8,3,1,15,0.2,0.496899,0,1.0,1.0,0.8,5,5
8,3,1,16,-0.2,0.568308,0,-1.0,1.0,0.2,5,5
8,3,1,17,1.6,0.410521,0,1.0,-1.0,-0.2,5,5
8,3,1,18,0.8,0.410531,0,1.0,1.0,1.6,5,5
8,3,1,19,-0.2,0.524641,0,-1.0,1.0,0.8,5,5
8,3,1,20,0.8,0.396862,0,1.0,-1.0,-0.2,5,5
8,3,1,21,0.2,0.446131,0,1.0,1.0,0.8,5,5
8,3,1,22,1.6,0.464334,0,1.0,1.0,0.2,5,5
8,3,1,23,-1.6,0.494287,1,1.0,1.0,1.6,3,5
8,3,1,24,0.8,0.514293,0,1.0,1.0,-1.6,6,3
8,3,1,25,0.2,0.497092,0,1.0,1.0,0.8,5,6
8,3,1,26,-1.6,0.549269,1,1.0,1.0,0.2,3,5
8,3,1,27,1.6,0.472626,0,1.0,1.0,-1.6,5,3
8,3,1,28,0.8,0.416118,0,1.0,1.0,1.6,6,5
8,3,1,29,-1.6,0.434621,1,1.0,1.0,0.8,3,6
8,3,1,30,-0.8,0.560504,0,-1.0,1.0,-1.6,5,3
8,3,1,31,-0.2,0.745798,1,1.0,-1.0,-0.8,4,5
8,3,1,32,0.2,0.564593,0,1.0,1.0,-0.2,5,4
8,3,1,33,1.6,0.388086,0,1.0,1.0,0.2,6,5
8,3,1,34,-0.2,0.42596,0,-1.0,1.0,1.6,5,6
8,3,1,35,0.2,0.592168,0,1.0,-1.0,-0.2,5,5
8,3,1,36,1.6,0.428385,0,1.0,1.0,0.2,6,5
8,3,1,38,0.2,0.50181,0,1.0,0.0,-0.2,5,6
8,3,1,39,1.6,0.466736,0,1.0,1.0,0.2,5,5
8,3,1,40,0.8,0.503994,0,1.0,1.0,1.6,5,5
8,3,1,41,-1.6,0.577975,1,1.0,1.0,0.8,4,5
8,3,1,42,-0.8,0.476867,0,-1.0,1.0,-1.6,6,4
8,3,1,43,0.2,0.468377,0,1.0,-1.0,-0.8,6,6
8,3,1,44,0.8,0.408455,0,1.0,1.0,0.2,6,6
8,3,1,45,-0.8,0.444392,1,1.0,1.0,0.8,4,6
8,3,1,46,-0.8,0.623858,1,1.0,1.0,-0.8,4,4
8,3,1,47,-0.8,0.755971,1,1.0,1.0,-0.8,4,4
8,3,1,48,-0.2,0.560875,0,-1.0,1.0,-0.8,6,4
8,3,1,49,-0.8,0.529601,1,1.0,-1.0,-0.2,4,6
8,3,1,50,0.8,0.3864,0,1.0,1.0,-0.8,7,4
8,3,1,51,-1.6,0.436341,1,1.0,1.0,0.8,4,7
8,3,1,52,1.6,0.406497,0,1.0,1.0,-1.6,6,4
8,3,1,53,-1.6,0.388664,1,1.0,1.0,1.6,4,6
8,3,1,54,0.8,0.386061,0,1.0,1.0,-1.6,6,4
8,3,1,55,0.8,0.628649,0,1.0,1.0,0.8,6,6
